TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr14 D1|14 31.77 cM	mouse chr14 D1|14 31.77 cM	0.019484548876888	-3.93813349278753	1	1	0.00212314225053079	471	24173	219140	Spata13
mouse chr6 F2|6 58.35 cM	mouse chr6 F2|6 58.35 cM	0.019484548876888	-3.93813349278753	1	1	0.00212314225053079	471	24173	56619	Clec4e
mouse chr1 E4|1 58.1 cM	mouse chr1 E4|1 58.1 cM	0.019484548876888	-3.93813349278753	1	1	0.00212314225053079	471	24173	12227	Btg2
mouse chr17|17 B3	mouse chr17|17 B3	0.0202088161241488	-3.90163632799845	30	3	0.00636942675159236	471	24173	27226,18037,224796	Pla2g7,Nfkbie,Clic5
mouse chr17|17 C	mouse chr17|17 C	0.0220516460052753	-3.81436803111004	82	5	0.0106157112526539	471	24173	320148,328830,58217,224840,74123	B430306N03Rik,A530064D06Rik,Trem1,Treml4,Foxp4
mouse chr9	mouse chr9	0.0248562538643285	-3.69464589354121	322	12	0.0254777070063694	471	24173	12768,16835,12044,23832,12771,11920,12363,12700,15894,102644,104099,54199	Ccr1,Ldlr,Bcl2a1a,Xcr1,Ccr3,Atm,Casp4,Cish,Icam1,Oaf,Itga9,Ccrl2
mouse chr10|10 D1	mouse chr10|10 D1	0.0281397489645205	-3.57057214828378	34	3	0.00636942675159236	471	24173	21664,67603,278279	Phlda1,Dusp6,Tmtc2
mouse chr12|12 F2	mouse chr12|12 F2	0.0336416180250074	-3.39199134678772	15	2	0.00424628450106157	471	24173	217944,320910	Rapgef5,Itgb8
mouse chr16 A2|16 10.09 cM	mouse chr16 A2|16 10.09 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	12609	Cebpd
mouse chr17 D|17 29.08 cM	mouse chr17 D|17 29.08 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	100504333	Gm16712
mouse chr9 A3|9 7.69 cM	mouse chr9 A3|9 7.69 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	15894	Icam1
mouse chr4 C4|4 42.04 cM	mouse chr4 C4|4 42.04 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	15962	Ifna1
mouse chr13 B1|13 27.68 cM	mouse chr13 B1|13 27.68 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	18030	Nfil3
mouse chr4 B3|4 32.2 cM	mouse chr4 B3|4 32.2 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	14745	Lpar1
mouse chr17 B1|17 18.51 cM	mouse chr17 B1|17 18.51 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	193740	Hspa1a
mouse chr12 A1.1|12	mouse chr12 A1.1|12	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	100038522	Dnmt3aos
mouse chr13 C3|13 45.5 cM	mouse chr13 C3|13 45.5 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	13003	Vcan
mouse chr1 G1|1 63.84 cM	mouse chr1 G1|1 63.84 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	19225	Ptgs2
mouse chr5 E4|5 48.49 cM	mouse chr5 E4|5 48.49 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	231507	Plac8
mouse chr19 C3|19 38.8 cM	mouse chr19 C3|19 38.8 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	18034	Nfkb2
mouse chr4 C4|4 42.02 cM	mouse chr4 C4|4 42.02 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	15965	Ifna2
mouse chr2 F2|2 65.21 cM	mouse chr2 F2|2 65.21 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	12156	Bmp2
mouse chr7 B1|7 19.3 cM	mouse chr7 B1|7 19.3 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	20266	Scn1b
mouse chr3 G1|3 50.17 cM	mouse chr3 G1|3 50.17 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	22329	Vcam1
mouse chr13 B2|13	mouse chr13 B2|13	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	13025	Ctla2b
mouse chr10 D2|10 67.94 cM	mouse chr10 D2|10 67.94 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	15364	Hmga2
mouse chr19 B|19 14.32 cM	mouse chr19 B|19 14.32 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	14544	Gda
mouse chr2 F1|2 62.9 cM	mouse chr2 F1|2 62.9 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	16175	Il1a
mouse chr14 E5|14 65.86 cM	mouse chr14 E5|14 65.86 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	110168	Gpr18
mouse chr6 G1|6 65.77 cM	mouse chr6 G1|6 65.77 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	70686	Dusp16
mouse chr14 A3|14 16.09 cM	mouse chr14 A3|14 16.09 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	71704	Arhgef3
mouse chr5 A1|5 2.61 cM	mouse chr5 A1|5 2.61 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	14362	Fzd1
mouse chr7 B3|7 28.93 cM	mouse chr7 B3|7 28.93 cM	0.0385902404811212	-3.25475587175674	2	1	0.00212314225053079	471	24173	14204	Il4i1
mouse chr10|10 A2	mouse chr10|10 A2	0.04247844651446	-3.15875847252741	17	2	0.00424628450106157	471	24173	17684,215798	Cited2,Adgrg6
mouse chr15	mouse chr15	0.0450055007200661	-3.10097055845861	276	10	0.0212314225053079	471	24173	15529,17869,20491,18591,19219,387609,110454,12297,11600,17133	Sdc2,Myc,Sla,Pdgfb,Ptger4,Zhx2,Ly6a,Cacnb3,Angpt1,Maff
mouse chr2|2 C1.1	mouse chr2|2 C1.1	0.0454092605321529	-3.09203921825607	41	3	0.00636942675159236	471	24173	74194,17076,71409	Rnd3,Ly75,Fmnl2
mouse chr1|1 H3	mouse chr1|1 H3	0.0456894247091727	-3.08588841466214	69	4	0.00849256900212314	471	24173	74748,15490,98365,100033459	Slamf8,Hsd17b7,Slamf9,Ifi208
mouse chr14	mouse chr14	0.0549132095628339	-2.90200134806404	248	9	0.0191082802547771	471	24173	219140,13618,12289,71704,16365,15558,17387,110168,18792	Spata13,Ednrb,Cacna1d,Arhgef3,Acod1,Htr2a,Mmp14,Gpr18,Plau
mouse chr8|8 B3.1	mouse chr8|8 B3.1	0.0571304646607623	-2.86241777288549	20	2	0.00424628450106157	471	24173	66282,71306	Tma16,Mfap3l
mouse chr1 F|1 62.56 cM	mouse chr1 F|1 62.56 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	50778	Rgs1
mouse chr5 F|5 52.23 cM	mouse chr5 F|5 52.23 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	14581	Gfi1
mouse chr18 B2|18 19.46 cM	mouse chr18 B2|18 19.46 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	12475	Cd14
mouse chr15 D2|15 29.3 cM	mouse chr15 D2|15 29.3 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	20491	Sla
mouse chr14 A3|14 11.53 cM	mouse chr14 A3|14 11.53 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	18792	Plau
mouse chr4 C5|4 43.34 cM	mouse chr4 C5|4 43.34 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	16476	Jun
mouse chr3 H1|3 66.69 cM	mouse chr3 H1|3 66.69 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	14468	Gbp2b
mouse chr10 B2|10 23.24 cM	mouse chr10 B2|10 23.24 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	12142	Prdm1
mouse chr9 A5.3|9 29.12 cM	mouse chr9 A5.3|9 29.12 cM	0.0573244259398298	-2.85902846442124	3	1	0.00212314225053079	471	24173	11920	Atm
mouse chr2	mouse chr2	0.0626536241901249	-2.7701337511069	537	16	0.0339702760084926	471	24173	12156,228775,19419,18128,64292,17395,59126,16176,21939,20971,16819,21825,22785,16181,16449,16175	Bmp2,Trib3,Rasgrp1,Notch1,Ptges,Mmp9,Nek6,Il1b,Cd40,Sdc4,Lcn2,Thbs1,Slc30a4,Il1rn,Jag1,Il1a
mouse chr5|5 E2	mouse chr5|5 E2	0.0732495803957142	-2.61388275948752	23	2	0.00424628450106157	471	24173	57425,56066	U90926,Cxcl11
mouse chr12 B1|12 18.06 cM	mouse chr12 B1|12 18.06 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	15982	Ifrd1
mouse chr7 A3|7 13.73 cM	mouse chr7 A3|7 13.73 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	18987	Pou2f2
mouse chr3 G1|3 52.94 cM	mouse chr3 G1|3 52.94 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	14630	Gclm
mouse chr6 F3|6 61.92 cM	mouse chr6 F3|6 61.92 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	12444	Ccnd2
mouse chr2 H3|2 85.27 cM	mouse chr2 H3|2 85.27 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	17395	Mmp9
mouse chr6 D1|6 37.75 cM	mouse chr6 D1|6 37.75 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	17119	Mxd1
mouse chr7 E3|7 57.7 cM	mouse chr7 E3|7 57.7 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	20947	Swap70
mouse chr2 G3|2 74.83 cM	mouse chr2 G3|2 74.83 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	228775	Trib3
mouse chr19 C1|19	mouse chr19 C1|19	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	667373	Ifit1bl1
mouse chr2 H3|2 85.16 cM	mouse chr2 H3|2 85.16 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	20971	Sdc4
mouse chr13 B3|13 32.8 cM	mouse chr13 B3|13 32.8 cM	0.0756943140396533	-2.58105223312128	4	1	0.00212314225053079	471	24173	19206	Ptch1
mouse chr18	mouse chr18	0.0794091567644361	-2.53314159288928	153	6	0.0127388535031847	471	24173	28105,11555,21417,13653,16948,12475	Trim36,Adrb2,Zeb1,Egr1,Lox,Cd14
mouse chr18|18 A1	mouse chr18|18 A1	0.0807202769088967	-2.51676547245584	52	3	0.00636942675159236	471	24173	68010,75739,72504	Bambi,Mpp7,Taf4b
mouse chr19	mouse chr19	0.0879817383626868	-2.43062600464473	195	7	0.0148619957537155	471	24173	667373,18034,13660,15242,14544,18563,104252	Ifit1bl1,Nfkb2,Ehd1,Hhex,Gda,Pcx,Cdc42ep2
mouse chr7 A2|7 9.15 cM	mouse chr7 A2|7 9.15 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	19222	Ptgir
mouse chr13 A1|13 5.29 cM	mouse chr13 A1|13 5.29 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	14706	Gng4
mouse chr15 D3|15 34.29 cM	mouse chr15 D3|15 34.29 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	110454	Ly6a
mouse chr1 H2.1|1 69.75 cM	mouse chr1 H2.1|1 69.75 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	22164	Tnfsf4
mouse chr7 A3|7 9.46 cM	mouse chr7 A3|7 9.46 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	13401	Dmwd
mouse chr8 C2|8 41.02 cM	mouse chr8 C2|8 41.02 cM	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	15936	Ier2
mouse chr3 A1|3	mouse chr3 A1|3	0.0937069739788384	-2.36758266370448	5	1	0.00212314225053079	471	24173	381484	Gm5150
mouse chr2|2 E2	mouse chr2|2 E2	0.0966541631779053	-2.33661599947116	27	2	0.00424628450106157	471	24173	228413,99382	Prrg4,Abtb2
mouse chr12|12	mouse chr12|12	0.0969206106187143	-2.3338630828193	573	16	0.0339702760084926	471	24173	81703,58185,319710,112407,56696,238393,16997,320910,217944,20715,13371,11847,70059,53314,18035,238377	Jdp2,Rsad2,Frmd6,Egln3,Gpr132,Serpina3f,Ltbp2,Itgb8,Rapgef5,Serpina3g,Dio2,Arg2,Degs2,Batf,Nfkbia,Gpr68
mouse chr18|18 D3	mouse chr18|18 D3	0.10279847889075	-2.27498472285314	28	2	0.00424628450106157	471	24173	60440,240327	Iigp1,Gm4951
mouse chr4 D2.2|4 63.26 cM	mouse chr4 D2.2|4 63.26 cM	0.111369338070544	-2.1949032311115	6	1	0.00212314225053079	471	24173	17357	Marcksl1
mouse chr8 A4|8 23.89 cM	mouse chr8 A4|8 23.89 cM	0.111369338070544	-2.1949032311115	6	1	0.00212314225053079	471	24173	11988	Slc7a2
mouse chr12|12 D3	mouse chr12|12 D3	0.111369338070544	-2.1949032311115	6	1	0.00212314225053079	471	24173	13371	Dio2
mouse chr11 C|11	mouse chr11 C|11	0.111369338070544	-2.1949032311115	6	1	0.00212314225053079	471	24173	629303	Heatr9
mouse chr14|14 A1	mouse chr14|14 A1	0.121828996680971	-2.10513688405176	31	2	0.00424628450106157	471	24173	13421,286940	Dnase1l3,Flnb
mouse chr7	mouse chr7	0.127819986392314	-2.05713236121976	599	16	0.0339702760084926	471	24173	18218,20947,14282,83382,12443,22695,20210,18576,18987,16190,20266,14204,19222,12447,13401,16408	Dusp8,Swap70,Fosb,Siglece,Ccnd1,Zfp36,Saa3,Pde3b,Pou2f2,Il4ra,Scn1b,Il4i1,Ptgir,Ccne1,Dmwd,Itgal
mouse chr4|4 C1	mouse chr4|4 C1	0.128688204364817	-2.0503628207574	7	1	0.00212314225053079	471	24173	326623	Tnfsf15
mouse chr8 A2|8 11.42 cM	mouse chr8 A2|8 11.42 cM	0.128688204364817	-2.0503628207574	7	1	0.00212314225053079	471	24173	18791	Plat
mouse chr3|3 A2	mouse chr3|3 A2	0.128688204364817	-2.0503628207574	7	1	0.00212314225053079	471	24173	12870	Cp
mouse chr3 F2.3|3 46.83 cM	mouse chr3 F2.3|3 46.83 cM	0.128688204364817	-2.0503628207574	7	1	0.00212314225053079	471	24173	12977	Csf1
mouse chr4|4 B1	mouse chr4|4 B1	0.137818519589596	-1.9818175347332	66	3	0.00636942675159236	471	24173	384009,18124,230157	Glipr2,Nr4a3,Tmeff1
mouse chr6|6 A1	mouse chr6|6 A1	0.141628810295135	-1.95454565588195	34	2	0.00424628450106157	471	24173	64450,27053	Gpr85,Asns
mouse chr3	mouse chr3	0.145500230576355	-1.92757760765463	306	9	0.0191082802547771	471	24173	18033,26570,20201,18008,14468,22329,381484,12977,14630	Nfkb1,Slc7a11,S100a8,Nes,Gbp2b,Vcam1,Gm5150,Csf1,Gclm
mouse chr8|8 B1.3	mouse chr8|8 B1.3	0.145670239279941	-1.92640984690616	8	1	0.00212314225053079	471	24173	22341	Vegfc
mouse chr15 E1|15 37.85 cM	mouse chr15 E1|15 37.85 cM	0.145670239279941	-1.92640984690616	8	1	0.00212314225053079	471	24173	18591	Pdgfb
mouse chr11 B1.3|11 32.13 cM	mouse chr11 B1.3|11 32.13 cM	0.145670239279941	-1.92640984690616	8	1	0.00212314225053079	471	24173	18452	P4ha2
mouse chr11|11 E2	mouse chr11|11 E2	0.151174924153352	-1.88931767453721	184	6	0.0127388535031847	471	24173	20698,12702,80879,217306,246746,56699	Sphk1,Socs3,Slc16a3,Cd300e,Cd300lf,Cdc42ep4
mouse chr12|12 D2	mouse chr12|12 D2	0.155181256070428	-1.86316145126872	36	2	0.00424628450106157	471	24173	53314,81703	Batf,Jdp2
mouse chr5|5 C3.1	mouse chr5|5 C3.1	0.162047662766011	-1.81986477241738	37	2	0.00424628450106157	471	24173	330096,74734	Shisa3,Rhoh
mouse chr3 F1|3 38.78 cM	mouse chr3 F1|3 38.78 cM	0.162321980105463	-1.81817338476211	9	1	0.00212314225053079	471	24173	18008	Nes
mouse chr10|10 A1	mouse chr10|10 A1	0.17593660159939	-1.73763156702342	39	2	0.00424628450106157	471	24173	215772,213783	Adgb,Plekhg1
mouse chr2 B|2 22.09 cM	mouse chr2 B|2 22.09 cM	0.178649837549112	-1.722327603838	10	1	0.00212314225053079	471	24173	16819	Lcn2
mouse chr9 A1|9 2.46 cM	mouse chr9 A1|9 2.46 cM	0.178649837549112	-1.722327603838	10	1	0.00212314225053079	471	24173	12363	Casp4
mouse chr9|9 F1	mouse chr9|9 F1	0.184852181239954	-1.68819879361527	76	3	0.00636942675159236	471	24173	56318,11655,81897	Acpp,Alas1,Tlr9
mouse chr8|8 A4	mouse chr8|8 A4	0.190003299789323	-1.66071383966024	41	2	0.00424628450106157	471	24173	102103,319520	Mtus1,Dusp4
mouse chr19 A|19 4.34 cM	mouse chr19 A|19 4.34 cM	0.194660098148563	-1.63650032777883	11	1	0.00212314225053079	471	24173	104252	Cdc42ep2
mouse chr12	mouse chr12	0.202957523684345	-1.59475856476897	245	7	0.0148619957537155	471	24173	15982,22169,11622,100038522,18263,319565,14281	Ifrd1,Cmpk2,Ahr,Dnmt3aos,Odc1,Syne2,Fos
mouse chr17 B1|17 18.59 cM	mouse chr17 B1|17 18.59 cM	0.210358926625144	-1.5589400328356	12	1	0.00212314225053079	471	24173	21926	Tnf
mouse chr10|10	mouse chr10|10	0.211564452075541	-1.55322558897316	795	19	0.0403397027600849	471	24173	58250,50723,278279,74747,21664,606736,29863,12140,17684,667281,67603,213783,215900,11540,327766,20728,71804,215798,215772	Chst11,Icosl,Tmtc2,Ddit4,Phlda1,C920009B18Rik,Pde7b,Fabp7,Cited2,H60b,Dusp6,Plekhg1,Calhm6,Adora2a,Tmem26,Spic,Mtfr2,Adgrg6,Adgb
mouse chr12|12 E	mouse chr12|12 E	0.225046436486743	-1.49144851368652	84	3	0.00636942675159236	471	24173	238377,20715,238393	Gpr68,Serpina3g,Serpina3f
mouse chr12|12 C1	mouse chr12|12 C1	0.22572842319077	-1.4884226695884	46	2	0.00424628450106157	471	24173	18035,112407	Nfkbia,Egln3
mouse chr15|15 D1	mouse chr15|15 D1	0.22572842319077	-1.4884226695884	46	2	0.00424628450106157	471	24173	211770,399603	Trib1,Lratd2
mouse chr17|17 A2	mouse chr17|17 A2	0.225752368352989	-1.48831659569693	13	1	0.00212314225053079	471	24173	213389	Prdm9
mouse chr6 F3|6 63.44 cM	mouse chr6 F3|6 63.44 cM	0.225752368352989	-1.48831659569693	13	1	0.00212314225053079	471	24173	16633	Klra2
mouse chr10|10 B5.3	mouse chr10|10 B5.3	0.225752368352989	-1.48831659569693	13	1	0.00212314225053079	471	24173	327766	Tmem26
mouse chr15 E1|15 37.7 cM	mouse chr15 E1|15 37.7 cM	0.225752368352989	-1.48831659569693	13	1	0.00212314225053079	471	24173	17133	Maff
mouse chr9|9 F4	mouse chr9|9 F4	0.232938633641479	-1.45698023503498	47	2	0.00424628450106157	471	24173	215418,13051	Csrnp1,Cx3cr1
mouse chr13|13 A3.2	mouse chr13|13 A3.2	0.240846351571025	-1.42359609415838	14	1	0.00212314225053079	471	24173	16364	Irf4
mouse chr2|2 G3	mouse chr2|2 G3	0.254637556911896	-1.36791409033686	50	2	0.00424628450106157	471	24173	76650,13011	Srxn1,Cst7
mouse chr2|2 F3	mouse chr2|2 F3	0.25564668968259	-1.36395890617055	15	1	0.00212314225053079	471	24173	71436	Flrt3
mouse chr13|13 A2	mouse chr13|13 A2	0.25564668968259	-1.36395890617055	15	1	0.00212314225053079	471	24173	353346	Gpr141
mouse chr5|5 A3	mouse chr5|5 A3	0.269129342506736	-1.31256318777805	52	2	0.00424628450106157	471	24173	320770,20348	A630072M18Rik,Sema3c
mouse chr17|17 A3.2	mouse chr17|17 A3.2	0.269129342506736	-1.31256318777805	52	2	0.00424628450106157	471	24173	75202,14289	Spaca6,Fpr2
mouse chr3|3 H1	mouse chr3|3 H1	0.27015908346576	-1.30874429547143	16	1	0.00212314225053079	471	24173	229900	Gbp7
mouse chr7|7 D1	mouse chr7|7 D1	0.27015908346576	-1.30874429547143	16	1	0.00212314225053079	471	24173	108116	Slco3a1
mouse chr13|13 D2.1	mouse chr13|13 D2.1	0.27015908346576	-1.30874429547143	16	1	0.00212314225053079	471	24173	20620	Plk2
mouse chr3|3 G1	mouse chr3|3 G1	0.283614944783459	-1.26013778901492	54	2	0.00424628450106157	471	24173	71994,242202	Cnn3,Pde5a
mouse chr17|17 D	mouse chr17|17 D	0.298073301679104	-1.21041584393561	56	2	0.00424628450106157	471	24173	50930,21950	Tnfsf14,Tnfsf9
mouse chr6 F2|6 59.17 cM	mouse chr6 F2|6 59.17 cM	0.298342291133253	-1.20951382368118	18	1	0.00212314225053079	471	24173	13807	Eno2
mouse chr13|13 B1	mouse chr13|13 B1	0.305286129024254	-1.18650581419336	57	2	0.00424628450106157	471	24173	57266,67399	Cxcl14,Pdlim7
mouse chr16|16 C1.1	mouse chr16|16 C1.1	0.312023962876548	-1.16467529003044	19	1	0.00212314225053079	471	24173	80859	Nfkbiz
mouse chr10	mouse chr10	0.315597311330767	-1.15328820927748	330	8	0.0169851380042463	471	24173	22634,14609,13654,12142,21929,15364,12822,14676	Plagl1,Gja1,Egr2,Prdm1,Tnfaip3,Hmga2,Col18a1,Gna15
mouse chr16|16 C3.1	mouse chr16|16 C3.1	0.325439410161044	-1.12257897855892	20	1	0.00212314225053079	471	24173	67742	Samsn1
mouse chr3|3 H3	mouse chr3|3 H3	0.325439410161044	-1.12257897855892	20	1	0.00212314225053079	471	24173	99633	Adgrl2
mouse chr4|4 C3	mouse chr4|4 C3	0.338593802501226	-1.08295411275473	21	1	0.00212314225053079	471	24173	69863	Ttc39b
mouse chr18|18 E1	mouse chr18|18 E1	0.341098143345578	-1.0755850327105	62	2	0.00424628450106157	471	24173	240354,58801	Malt1,Pmaip1
mouse chr11|11 C	mouse chr11|11 C	0.341202440001549	-1.07527931215469	106	3	0.00636942675159236	471	24173	67338,20558,67468	Rffl,Slfn4,Mmd
mouse chr10|10 B4	mouse chr10|10 B4	0.348196020809873	-1.05498967959998	63	2	0.00424628450106157	471	24173	12140,74747	Fabp7,Ddit4
mouse chr7 B3|7	mouse chr7 B3|7	0.351492209202785	-1.04556773240725	22	1	0.00212314225053079	471	24173	83382	Siglece
mouse chr2|2 H3	mouse chr2|2 H3	0.351859659294925	-1.04452287806897	108	3	0.00636942675159236	471	24173	65112,20568,114644	Pmepa1,Slpi,Slc13a3
mouse chr16|16 A1	mouse chr16|16 A1	0.355268081661654	-1.03488261488598	64	2	0.00424628450106157	471	24173	20621,12265	Snn,Ciita
mouse chr15|15 F3	mouse chr15|15 F3	0.364139601418088	-1.01021796449118	23	1	0.00212314225053079	471	24173	80910	Gpr84
mouse chr11 B5|11 46.74 cM	mouse chr11 B5|11 46.74 cM	0.364139601418088	-1.01021796449118	23	1	0.00212314225053079	471	24173	18126	Nos2
mouse chr3|3 F2.2	mouse chr3|3 F2.2	0.369328079925934	-0.996069924471434	66	2	0.00424628450106157	471	24173	20501,99543	Slc16a1,Olfml3
mouse chr12|12 A2	mouse chr12|12 A2	0.376540853931039	-0.976728727851953	24	1	0.00212314225053079	471	24173	58185	Rsad2
mouse chr18|18 E2	mouse chr18|18 E2	0.376540853931039	-0.976728727851953	24	1	0.00212314225053079	471	24173	16891	Lipg
mouse chr6|6 B1	mouse chr6|6 B1	0.383265529666275	-0.959027241069366	68	2	0.00424628450106157	471	24173	23845,19331	Clec5a,Rab19
mouse chr17|17	mouse chr17|17	0.386138468198757	-0.951559247940544	797	17	0.0360934182590234	471	24173	224840,224796,14289,15937,75202,213389,21950,68027,320148,328830,74123,27226,240063,72536,18037,58217,50930	Treml4,Clic5,Fpr2,Ier3,Spaca6,Prdm9,Tnfsf9,Tmem178,B430306N03Rik,A530064D06Rik,Foxp4,Pla2g7,Zfp811,Tagap,Nfkbie,Trem1,Tnfsf14
mouse chr7|7 F5	mouse chr7|7 F5	0.397068954912383	-0.923645323421677	70	2	0.00424628450106157	471	24173	68713,54123	Ifitm1,Irf7
mouse chr9|9 A5.3	mouse chr9|9 A5.3	0.403917114950671	-0.906545583082578	71	2	0.00424628450106157	471	24173	235380,244871	Dmxl2,Zc3h12c
mouse chr3|3 D	mouse chr3|3 D	0.412315114646608	-0.885967380599459	27	1	0.00212314225053079	471	24173	74191	P2ry13
mouse chr1|1 E2.3	mouse chr1|1 E2.3	0.412315114646608	-0.885967380599459	27	1	0.00212314225053079	471	24173	17167	Marco
mouse chr17|17 E3	mouse chr17|17 E3	0.423778693749689	-0.858543908716385	28	1	0.00212314225053079	471	24173	68027	Tmem178
mouse chr13|13 D2.2	mouse chr13|13 D2.2	0.423778693749689	-0.858543908716385	28	1	0.00212314225053079	471	24173	19012	Plpp1
mouse chr7|7 F1	mouse chr7|7 F1	0.423778693749689	-0.858543908716385	28	1	0.00212314225053079	471	24173	66922	Rras2
mouse chr10 C1|10 39.72 cM	mouse chr10 C1|10 39.72 cM	0.430925278882604	-0.841820570769868	75	2	0.00424628450106157	471	24173	14676,12822	Gna15,Col18a1
mouse chr6	mouse chr6	0.433498575562426	-0.835866768666764	420	9	0.0191082802547771	471	24173	56619,12444,13807,70686,12515,16633,16438,56620,17119	Clec4e,Ccnd2,Eno2,Dusp16,Cd69,Klra2,Itpr1,Clec4n,Mxd1
mouse chr5|5 C3.3	mouse chr5|5 C3.3	0.435019125943305	-0.832365281174244	29	1	0.00212314225053079	471	24173	74318	Hopx
mouse chr1|1 B	mouse chr1|1 B	0.444184035396715	-0.811516308292132	77	2	0.00424628450106157	471	24173	16174,214855	Il18rap,Arid5a
mouse chr17	mouse chr17	0.450599513734925	-0.797176330134763	376	8	0.0169851380042463	471	24173	21926,52614,15511,20656,100504333,193740,19252,14293	Tnf,Adgre4,Hspa1b,Sod2,Gm16712,Hspa1a,Dusp1,Fpr1
mouse chrX|X E3	mouse chrX|X E3	0.456847804186285	-0.783404975970674	31	1	0.00212314225053079	471	24173	278097	Armcx6
mouse chr2|2 F1	mouse chr2|2 F1	0.463745021104585	-0.768420401280745	80	2	0.00424628450106157	471	24173	13537,12125	Dusp2,Bcl2l11
mouse chr11|11 B1.2	mouse chr11|11 B1.2	0.467444469107851	-0.760474719965617	32	1	0.00212314225053079	471	24173	21822	Tgtp1
mouse chr3|3 F2.3	mouse chr3|3 F2.3	0.467444469107851	-0.760474719965617	32	1	0.00212314225053079	471	24173	229694	AI504432
mouse chr16|16 B2	mouse chr16|16 B2	0.467444469107851	-0.760474719965617	32	1	0.00212314225053079	471	24173	224093	Fam43a
mouse chr11|11 A1	mouse chr11|11 A1	0.470174969407583	-0.75465037822002	81	2	0.00424628450106157	471	24173	22271,407821	Upp1,Znrf3
