time	cc	gene	type	time.val
1hr	0.00588704037572958	Ahrr	M0	1
1hr	0.0123606804242717	Ak4	M0	1
1hr	0.235917477899201	Alas1	M0	1
1hr	0.000479287946281803	Angpt1	M0	1
1hr	0.000980395698538609	Arg1	M0	1
1hr	0.0129758983881876	Arg2	M0	1
1hr	0.0158708608251185	Arhgap26	M0	1
1hr	0.0165179389303413	Arhgef3	M0	1
1hr	0.763740601483553	Arid5a	M0	1
1hr	0.0422017194751681	Armcx6	M0	1
1hr	0.00297995516354915	Arrdc4	M0	1
1hr	0.00279345298046789	Asap3	M0	1
1hr	0.0207921486623135	Asns	M0	1
1hr	0.0180203267526236	Atm	M0	1
1hr	0.00202470057067208	Atp2b4	M0	1
1hr	0.000631123905341298	B3gnt5	M0	1
1hr	0.143130728503115	B430306N03Rik	M0	1
1hr	0.0713526994991509	Bambi	M0	1
1hr	0.0210208615395946	Batf	M0	1
1hr	0.064913087186069	Batf2	M0	1
1hr	0.0964482533544696	Bcl2a1a	M0	1
1hr	0.0941193341282842	Bcl2a1d	M0	1
1hr	0.322552533799543	Bcl2l11	M0	1
1hr	0.0295535638189443	Bcor	M0	1
1hr	0.000218259206917935	Bmp2	M0	1
1hr	0.0122714787617101	Bst1	M0	1
1hr	0.684171684443962	Btg2	M0	1
1hr	0.00130191027094144	C920009B18Rik	M0	1
1hr	0.000583111900136513	Cacna1d	M0	1
1hr	0.00092923435134075	Cacnb3	M0	1
1hr	0.217754596944567	Calhm6	M0	1
1hr	0.0462175596804778	Card6	M0	1
1hr	0.00379365824492176	Carmil1	M0	1
1hr	0.132253387374712	Casp4	M0	1
1hr	0.0193484241970741	Cav1	M0	1
1hr	0.355226365035228	Ccl12	M0	1
1hr	0.000679291722435265	Ccl17	M0	1
1hr	0.417108431571007	Ccl2	M0	1
1hr	0.00212220362136339	Ccl22	M0	1
1hr	0.561819156387708	Ccl3	M0	1
1hr	0.49678848650534	Ccl4	M0	1
1hr	0.0517433669944555	Ccl5	M0	1
1hr	0.309673801767447	Ccl7	M0	1
1hr	0.0262800311029661	Ccl8	M0	1
1hr	0.0619835155771244	Ccnd1	M0	1
1hr	0.00574409158010513	Ccnd2	M0	1
1hr	0.0259049367034089	Ccne1	M0	1
1hr	0.132805202422094	Ccr1	M0	1
1hr	0.0327745198384772	Ccr3	M0	1
1hr	0.541250875397555	Ccrl2	M0	1
1hr	0.584639384784874	Cd14	M0	1
1hr	0.000562803913987044	Cd163	M0	1
1hr	0.00177280140485549	Cd200	M0	1
1hr	0.0108253154431692	Cd300e	M0	1
1hr	0.152856625280947	Cd300lf	M0	1
1hr	0.0110627576971515	Cd34	M0	1
1hr	0.000593067576963231	Cd38	M0	1
1hr	0.018367629399718	Cd40	M0	1
1hr	0.00071002881269203	Cd55	M0	1
1hr	0.370289746040352	Cd69	M0	1
1hr	0.00753709732492428	Cd80	M0	1
1hr	0.332523608176564	Cd83	M0	1
1hr	0.0501428792255527	Cd86	M0	1
1hr	0.349423313380293	Cdc42ep2	M0	1
1hr	0.412099439040232	Cdc42ep4	M0	1
1hr	0.00306580494496082	Cdk5r1	M0	1
1hr	0.00065442869299122	Cebpd	M0	1
1hr	0.203925089844727	Cemip2	M0	1
1hr	0.317859735483687	Ch25h	M0	1
1hr	0.000389888927994858	Chil3	M0	1
1hr	0.0022158156993719	Chst11	M0	1
1hr	0.336501426691695	Cish	M0	1
1hr	0.236843263771821	Cited2	M0	1
1hr	0.119226793317732	Clcf1	M0	1
1hr	0.325497479678328	Clec4e	M0	1
1hr	0.014768385150858	Clec4n	M0	1
1hr	0.0157080145666181	Clec5a	M0	1
1hr	0.00272812769162629	Clic5	M0	1
1hr	0.00086731339740324	Clmp	M0	1
1hr	0.87334998026229	Cmpk2	M0	1
1hr	0.00694831047797406	Cnn3	M0	1
1hr	0.00545762892822636	Col18a1	M0	1
1hr	0.000534856608539743	Col27a1	M0	1
1hr	0.00085807489344835	Cp	M0	1
1hr	0.101508048365979	Csf1	M0	1
1hr	0.00382283319552592	Csf3	M0	1
1hr	0.815402779385846	Csrnp1	M0	1
1hr	0.011234857604277	Cst7	M0	1
1hr	0.033632871670381	Ctla2a	M0	1
1hr	0.0431122890689503	Ctla2b	M0	1
1hr	0.00325621297105514	Cx3cl1	M0	1
1hr	0.000202021799610304	Cx3cr1	M0	1
1hr	0.107387187844565	Cxcl1	M0	1
1hr	0.278030599754416	Cxcl10	M0	1
1hr	0.00564968002318556	Cxcl11	M0	1
1hr	0.000640088396481337	Cxcl14	M0	1
1hr	0.93947241258088	Cxcl2	M0	1
1hr	0.00175998537242031	Cxcl3	M0	1
1hr	0.00636716041245415	Cxcl9	M0	1
1hr	0.0158532110674969	D16Ertd472e	M0	1
1hr	0.0187833102683016	Ddit4	M0	1
1hr	0.000426737344483114	Dio2	M0	1
1hr	0.0101982920241033	Dmwd	M0	1
1hr	0.0344800210518074	Dmxl2	M0	1
1hr	0.000482538214873211	Dnase1l3	M0	1
1hr	0.0024548455793507	Dnmt3aos	M0	1
1hr	0.939215989906244	Dusp1	M0	1
1hr	0.00428856363366519	Dusp14	M0	1
1hr	0.0811941799379525	Dusp16	M0	1
1hr	0.596981574799511	Dusp2	M0	1
1hr	0.190558427804891	Dusp4	M0	1
1hr	0.298773286188366	Dusp5	M0	1
1hr	0.0810964850887202	Dusp6	M0	1
1hr	0.307736528632915	Dusp8	M0	1
1hr	0.00386012680625713	Edn1	M0	1
1hr	0.00736716611351554	Ednrb	M0	1
1hr	0.0293519024030479	Egln3	M0	1
1hr	0.63614473117262	Egr1	M0	1
1hr	0.405689335342951	Egr2	M0	1
1hr	0.0826077021556448	Egr3	M0	1
1hr	0.534259213887872	Ehd1	M0	1
1hr	0.00214865915421108	Eno2	M0	1
1hr	0.337096871935884	Errfi1	M0	1
1hr	0.0893444624690169	Ets2	M0	1
1hr	0.000432141222750203	Fabp7	M0	1
1hr	0.0385924906137182	Fam43a	M0	1
1hr	0.0190546497095689	Fcgr2b	M0	1
1hr	0.132954188975265	Fgl2	M0	1
1hr	0.019554539540708	Flnb	M0	1
1hr	0.00628529993090523	Flrt3	M0	1
1hr	0.00243849341949101	Fmnl2	M0	1
1hr	0.313606569776006	Fos	M0	1
1hr	0.117767606913024	Fosb	M0	1
1hr	0.00114394551150477	Foxp4	M0	1
1hr	0.00159536214269255	Fpr1	M0	1
1hr	0.0216884474175387	Fpr2	M0	1
1hr	0.199715418606948	Frmd6	M0	1
1hr	0.00144168570371718	Fscn1	M0	1
1hr	0.000427933850092654	Fzd1	M0	1
1hr	0.460357007974094	G530011O06Rik	M0	1
1hr	0.386847291615784	Gbp7	M0	1
1hr	0.0755174816169162	Gclm	M0	1
1hr	0.00451802954906805	Gcnt2	M0	1
1hr	0.0158685770155079	Gda	M0	1
1hr	0.299423665241441	Gdf15	M0	1
1hr	0.31254044679615	Gem	M0	1
1hr	0.000175473043187375	Gfi1	M0	1
1hr	0.00671416283036434	Gja1	M0	1
1hr	0.0166678409292156	Glipr2	M0	1
1hr	0.000650566932201167	Gm16712	M0	1
1hr	0.000393976329332754	Gm19026	M0	1
1hr	0.0110461651281585	Gm1966	M0	1
1hr	0.00168736526015159	Gm47283	M0	1
1hr	0.0884452463888834	Gm4951	M0	1
1hr	0.00447558390528243	Gm5150	M0	1
1hr	0.159296153908555	Gm6377	M0	1
1hr	0.000574341803384518	Gm9855	M0	1
1hr	0.127632993276123	Gna15	M0	1
1hr	0.00106965546248607	Gng4	M0	1
1hr	0.116324108576297	Gpr132	M0	1
1hr	0.0481376162414788	Gpr141	M0	1
1hr	0.00363440205687353	Gpr18	M0	1
1hr	0.00338188994584212	Gpr35	M0	1
1hr	0.000722466807636909	Gpr68	M0	1
1hr	0.255553907361761	Gpr84	M0	1
1hr	0.00817610093647569	Gpr85	M0	1
1hr	0.00235382959670875	Grk3	M0	1
1hr	0.152603947002572	Gsr	M0	1
1hr	0.00600059741691087	Gsta3	M0	1
1hr	0.0119323764284466	H1f2	M0	1
1hr	0.000279276754898789	H2.Eb1	M0	1
1hr	0.152334496731036	H2.K2	M0	1
1hr	0.0247707360007206	H2.M2	M0	1
1hr	0.00926025287281024	H60b	M0	1
1hr	0.222721807674101	Hcar2	M0	1
1hr	0.00043480115931508	Heatr9	M0	1
1hr	0.365345053482559	Hhex	M0	1
1hr	0.0782396317937831	Hilpda	M0	1
1hr	0.000595528896839037	Hivep3	M0	1
1hr	0.00425916028019777	Hmga2	M0	1
1hr	0.150244376117146	Hmox1	M0	1
1hr	0.00036535118714086	Hopx	M0	1
1hr	0.000660150365255306	Hp	M0	1
1hr	0.00908774135041541	Hsd17b7	M0	1
1hr	0.0608273538010663	Hspa1a	M0	1
1hr	0.0594391496174133	Hspa1b	M0	1
1hr	0.0284578941206632	Htr2a	M0	1
1hr	0.0254580082972236	Htr2b	M0	1
1hr	0.00175175552538451	Htra1	M0	1
1hr	0.428760375524091	Icam1	M0	1
1hr	0.157449914121534	Icosl	M0	1
1hr	0.0491303675071774	Idi1	M0	1
1hr	0.592609135308915	Ier2	M0	1
1hr	0.439234935297464	Ier3	M0	1
1hr	0.250917169470751	Ifi205	M0	1
1hr	0.100412915731418	Ifi208	M0	1
1hr	0.806859956144045	Ifit1	M0	1
1hr	0.63320681248507	Ifit1bl1	M0	1
1hr	0.509220441687629	Ifit2	M0	1
1hr	0.720941361954884	Ifit3	M0	1
1hr	0.62391051471035	Ifit3b	M0	1
1hr	0.0014923823082227	Ifitm1	M0	1
1hr	0.000389888931426402	Ifna1	M0	1
1hr	0.00043480115931508	Ifna2	M0	1
1hr	0.000389888931426402	Ifna4	M0	1
1hr	0.000285626763660564	Ifna5	M0	1
1hr	0.000389888931426402	Ifna6	M0	1
1hr	0.152040315329242	Ifnb1	M0	1
1hr	0.618567447635841	Ifrd1	M0	1
1hr	0.00123863405488954	Igf2bp2	M0	1
1hr	0.00211579733988309	Igsf9	M0	1
1hr	0.0574682464665275	Iigp1	M0	1
1hr	0.00547942402447773	Il10	M0	1
1hr	0.00900244209039217	Il12b	M0	1
1hr	0.00353418692592994	Il12rb1	M0	1
1hr	0.0178477346503796	Il18rap	M0	1
1hr	0.279249604385761	Il1a	M0	1
1hr	0.287917540952836	Il1b	M0	1
1hr	0.0583229627871573	Il1rn	M0	1
1hr	0.0168089334899933	Il27	M0	1
1hr	0.0295697425939848	Il4i1	M0	1
1hr	0.360027992329561	Il4ra	M0	1
1hr	0.0424214636830572	Il6	M0	1
1hr	0.00109175361002282	Inhba	M0	1
1hr	0.00143466129762013	Intu	M0	1
1hr	0.786344431244384	Irf1	M0	1
1hr	0.0183951460425037	Irf3	M0	1
1hr	0.00889879559329397	Irf4	M0	1
1hr	0.720529743407337	Irf7	M0	1
1hr	0.256067225056806	Irf8	M0	1
1hr	0.0455264950830481	Irs2	M0	1
1hr	0.000489029589348533	Itga9	M0	1
1hr	0.0243864709044975	Itgal	M0	1
1hr	0.000732127343801286	Itgb8	M0	1
1hr	0.0206414426114369	Itpr1	M0	1
1hr	0.0489379590181863	Jag1	M0	1
1hr	0.0367319396917526	Jdp2	M0	1
1hr	0.0852199568347365	Jun	M0	1
1hr	0.926030101333818	Junb	M0	1
1hr	0.120209440138634	Kcnj2	M0	1
1hr	0.394871554789178	Kdm6b	M0	1
1hr	0.00353126135667566	Kdr	M0	1
1hr	0.237337723110664	Klf2	M0	1
1hr	0.00817866988093159	Klf7	M0	1
1hr	0.00488672257402876	Klf8	M0	1
1hr	0.00574088436261916	Klra2	M0	1
1hr	0.000653097729979073	Lcn2	M0	1
1hr	0.0385114365488649	Ldlr	M0	1
1hr	0.110267519080753	Lif	M0	1
1hr	0.00771083239834553	Lipg	M0	1
1hr	0.00100600722135236	Lox	M0	1
1hr	0.000501699290537831	Lpar1	M0	1
1hr	0.175748877643001	Lratd2	M0	1
1hr	0.0143814663861532	Lrp8	M0	1
1hr	0.00114756418482897	Ltbp2	M0	1
1hr	0.0264226219270289	Ly6a	M0	1
1hr	0.515523902035555	Maff	M0	1
1hr	0.0989207581514108	Malt1	M0	1
1hr	0.547314751419678	Marcksl1	M0	1
1hr	0.000378018193334773	Marco	M0	1
1hr	0.00482316760380468	Mefv	M0	1
1hr	0.00495333572667567	Mfap3l	M0	1
1hr	0.110043656206577	Mir155hg	M0	1
1hr	0.020247469605156	Mmd	M0	1
1hr	0.367598570868604	Mmp13	M0	1
1hr	0.000900949584705728	Mmp14	M0	1
1hr	0.000502569996470744	Mmp3	M0	1
1hr	0.000668092523954212	Mmp8	M0	1
1hr	0.0010729757865337	Mmp9	M0	1
1hr	0.00512685786959512	Mpp7	M0	1
1hr	0.0719799308506185	Ms4a4a	M0	1
1hr	0.198842846567687	Mt1	M0	1
1hr	0.0381101545014687	Mt2	M0	1
1hr	0.113451098519653	Mtfr2	M0	1
1hr	0.0119928211179859	Mtus1	M0	1
1hr	0.502919075800039	Mx1	M0	1
1hr	0.795953589505393	Mx2	M0	1
1hr	0.0430263239966238	Mxd1	M0	1
1hr	0.306991526174415	Myc	M0	1
1hr	0.000948173556405708	Mycl	M0	1
1hr	0.00108558395296965	Myo1b	M0	1
1hr	0.273917760563977	Nek6	M0	1
1hr	0.0041201154634336	Nes	M0	1
1hr	0.650940956881142	Nfil3	M0	1
1hr	0.0814156763264466	Nfkb1	M0	1
1hr	0.0091477358551003	Nfkb2	M0	1
1hr	0.706340849919919	Nfkbia	M0	1
1hr	0.543806354489553	Nfkbid	M0	1
1hr	0.594354463472824	Nfkbie	M0	1
1hr	0.972179380316182	Nfkbiz	M0	1
1hr	0.45173901598234	Noct	M0	1
1hr	0.000460479870008434	Nos2	M0	1
1hr	0.020562636970305	Notch1	M0	1
1hr	0.0259874226494698	Nqo1	M0	1
1hr	0.108921204800154	Nr4a1	M0	1
1hr	0.00245164695206293	Nr4a3	M0	1
1hr	0.000379040231354644	Oaf	M0	1
1hr	0.111253315002897	Oasl1	M0	1
1hr	0.100376576732476	Odc1	M0	1
1hr	0.000124942716767216	Olfml3	M0	1
1hr	0.00608234655973956	Olr1	M0	1
1hr	0.146715624312492	Orai2	M0	1
1hr	0.15405398212317	Osm	M0	1
1hr	0.0384378651421187	Otud1	M0	1
1hr	0.0937646743770896	P2ry13	M0	1
1hr	0.116344604612513	P2ry2	M0	1
1hr	0.013448382685347	P4ha2	M0	1
1hr	0.000840762594167036	Pcx	M0	1
1hr	0.0104688053709892	Pde3b	M0	1
1hr	0.600984216826607	Pde4b	M0	1
1hr	0.00121188946365368	Pde5a	M0	1
1hr	0.00407349844857305	Pde7b	M0	1
1hr	0.0495523896376618	Pdgfb	M0	1
1hr	0.00628905842905605	Pdlim7	M0	1
1hr	0.0196346203219979	Pdpn	M0	1
1hr	0.20799596346359	Peli1	M0	1
1hr	0.0637893711370958	Pfkfb3	M0	1
1hr	0.412478578109924	Phlda1	M0	1
1hr	0.0057059408938799	Phldb1	M0	1
1hr	0.00897576800534206	Pilra	M0	1
1hr	0.00243976259160353	Pilrb1	M0	1
1hr	0.000495806893951761	Pim2	M0	1
1hr	0.170797624346077	Pim3	M0	1
1hr	0.00113153230948399	Pla2g7	M0	1
1hr	0.0012499910718942	Plagl1	M0	1
1hr	0.00261514164851796	Plat	M0	1
1hr	0.0583046162184077	Plau	M0	1
1hr	0.00050156941299431	Plekhg1	M0	1
1hr	0.114605933916298	Plk2	M0	1
1hr	0.151055843387128	Plk3	M0	1
1hr	0.000801755536224552	Plpp1	M0	1
1hr	0.00144369381874814	Plpp3	M0	1
1hr	0.0208246057774816	Pmaip1	M0	1
1hr	0.000689374218003412	Pmepa1	M0	1
1hr	0.0124818848107257	Pou2f2	M0	1
1hr	0.00114091015182533	Ppfia3	M0	1
1hr	0.00172648599985303	Ppm1l	M0	1
1hr	0.00116617202768033	Ppp1r12b	M0	1
1hr	0.843281912452744	Ppp1r15a	M0	1
1hr	0.200688557909751	Prag1	M0	1
1hr	0.0848135366604381	Prdm1	M0	1
1hr	0.0012413127683804	Prdm9	M0	1
1hr	0.00938845397393774	Procr	M0	1
1hr	0.00151009054707018	Prokr1	M0	1
1hr	0.00291147605675465	Prrg4	M0	1
1hr	0.143771282084286	Ptafr	M0	1
1hr	0.00459568279839047	Ptch1	M0	1
1hr	0.0051756486948543	Ptger4	M0	1
1hr	0.00114321347378673	Ptges	M0	1
1hr	0.0659365200255737	Ptgir	M0	1
1hr	0.161397088560261	Ptgs2	M0	1
1hr	0.070885666313107	Rab11fip1	M0	1
1hr	0.0798510850179252	Rab19	M0	1
1hr	0.129260162725659	Ralgds	M0	1
1hr	0.0014739495571217	Rapgef5	M0	1
1hr	0.106370501302404	Rcan1	M0	1
1hr	0.0168467895361168	Rela	M0	1
1hr	0.00687859960555545	Rffl	M0	1
1hr	0.00183595421567487	Rgcc	M0	1
1hr	0.000839397063574457	Rgs1	M0	1
1hr	0.0770283786715181	Rgs3	M0	1
1hr	0.160382389270962	Rhof	M0	1
1hr	0.30389562844788	Rhoh	M0	1
1hr	0.000465338985791294	Rhou	M0	1
1hr	0.130493997453037	Ripk2	M0	1
1hr	0.0530291543391569	Rnd1	M0	1
1hr	0.0271662985318842	Rnd3	M0	1
1hr	0.00566909426581689	Rras2	M0	1
1hr	0.694706372655756	Rsad2	M0	1
1hr	0.00675127816894081	S100a8	M0	1
1hr	0.000399140783738811	Saa3	M0	1
1hr	0.0688630117196087	Samsn1	M0	1
1hr	0.0316128140037046	Scimp	M0	1
1hr	0.000388725052014743	Scn1b	M0	1
1hr	0.0010129046132764	Sdc2	M0	1
1hr	0.597956917299402	Sdc4	M0	1
1hr	0.0116631638439384	Sele	M0	1
1hr	0.0744678943067917	Serpina3f	M0	1
1hr	0.0119941650071987	Serpina3g	M0	1
1hr	0.00391054093242455	Serpinb2	M0	1
1hr	0.0279975259531343	Serpinb6b	M0	1
1hr	0.0326166445888848	Serpinb9	M0	1
1hr	0.0036584494861909	Serpinb9b	M0	1
1hr	0.0949652409207955	Serpine1	M0	1
1hr	0.000462833951109752	Shisa3	M0	1
1hr	0.00202961072770428	Siglece	M0	1
1hr	0.0638207123590657	Sla	M0	1
1hr	0.00478577231027515	Slamf8	M0	1
1hr	0.072042415257094	Slamf9	M0	1
1hr	0.002380673689714	Slc13a3	M0	1
1hr	0.100697272010022	Slc16a1	M0	1
1hr	0.0345310281969632	Slc16a3	M0	1
1hr	0.137556772922147	Slc25a25	M0	1
1hr	0.0108831132414351	Slc28a2	M0	1
1hr	0.0373618685865309	Slc30a4	M0	1
1hr	0.0760960862046546	Slc7a11	M0	1
1hr	0.00188052723538395	Slc7a2	M0	1
1hr	0.00216213023935245	Slco3a1	M0	1
1hr	0.00875304534508006	Slfn4	M0	1
1hr	0.000956827327081512	Slpi	M0	1
1hr	0.00603147878331053	Snn	M0	1
1hr	0.0552570211840794	Socs1	M0	1
1hr	0.846848301834069	Socs3	M0	1
1hr	0.100259288857922	Sod2	M0	1
1hr	0.000332467492098691	Spaca6	M0	1
1hr	0.0929495649231757	Spata13	M0	1
1hr	0.00647861637421018	Sphk1	M0	1
1hr	0.00241602109666259	Spic	M0	1
1hr	0.00559206127431203	Spsb1	M0	1
1hr	0.0986980610346637	Srxn1	M0	1
1hr	0.0344035212549449	Stat4	M0	1
1hr	0.0392475344238966	Swap70	M0	1
1hr	0.00145544693055214	Syne2	M0	1
1hr	0.00143365084711003	Taf4b	M0	1
1hr	0.263384123516492	Tagap	M0	1
1hr	0.00472086554398984	Tal2	M0	1
1hr	0.0190152852174655	Tarm1	M0	1
1hr	0.244600575988058	Tfec	M0	1
1hr	0.803562812930311	Tgtp1	M0	1
1hr	0.00788658907990522	Thbs1	M0	1
1hr	0.00436395241538054	Timp1	M0	1
1hr	0.0354632110089781	Tle3	M0	1
1hr	0.618236346026349	Tlr2	M0	1
1hr	0.166977174315182	Tlr4	M0	1
1hr	0.0509726267300365	Tlr7	M0	1
1hr	0.00106636220550044	Tlr9	M0	1
1hr	0.166269902776967	Tma16	M0	1
1hr	0.000351144053005628	Tmeff1	M0	1
1hr	0.00108530301866135	Tmem178	M0	1
1hr	0.00266012576093672	Tmem200b	M0	1
1hr	0.000831244832379786	Tmem26	M0	1
1hr	0.00962667063213353	Tmtc2	M0	1
1hr	1.08946267618266	Tnf	M0	1
1hr	0.976886127104701	Tnfaip3	M0	1
1hr	0.230055845047627	Tnfsf10	M0	1
1hr	0.0061066926882232	Tnfsf14	M0	1
1hr	0.00121310127848147	Tnfsf15	M0	1
1hr	0.0101447200786752	Tnfsf4	M0	1
1hr	0.0805549360650156	Tnfsf8	M0	1
1hr	1.07417763319054	Tnfsf9	M0	1
1hr	0.0895712122875496	Tnip3	M0	1
1hr	0.193858138568331	Traf1	M0	1
1hr	0.00238720029935831	Trem1	M0	1
1hr	0.00348812104901776	Treml4	M0	1
1hr	0.202870443469965	Trib1	M0	1
1hr	0.0127730797305828	Trib3	M0	1
1hr	0.822868053646729	Trim21	M0	1
1hr	0.313936339014121	Trim30c	M0	1
1hr	0.0311653872023437	Trim36	M0	1
1hr	0.00752951759645543	Tsku	M0	1
1hr	0.00791832445583013	Ttc39b	M0	1
1hr	0.000698596364395176	U90926	M0	1
1hr	0.00136085724839246	Upp1	M0	1
1hr	0.00316675081184871	Vcam1	M0	1
1hr	0.00102494862429519	Vcan	M0	1
1hr	0.000457965680676755	Vegfc	M0	1
1hr	0.39189028207394	Zc3h12a	M0	1
1hr	0.545503816529581	Zc3h12c	M0	1
1hr	0.00243221626311353	Zeb1	M0	1
1hr	0.0144272784566565	Zfp324	M0	1
1hr	0.788744200071267	Zfp36	M0	1
1hr	0.000228705183108604	Zfp811	M0	1
1hr	0.0067525737591623	Zhx2	M0	1
1hr	0.00806261589324929	Znrf3	M0	1
3hr	0.000268471393509244	X1110002J07Rik	M0	3
3hr	0.0274371445993246	X2500002B13Rik	M0	3
3hr	0.0407059693143483	X4930430E12Rik	M0	3
3hr	0.108307004315062	A530064D06Rik	M0	3
3hr	0.0186389064306113	A630072M18Rik	M0	3
3hr	0.0353773312697541	AI504432	M0	3
3hr	0.613942678029078	AW112010	M0	3
3hr	0.0839233072406781	Abtb2	M0	3
3hr	0.47285869134243	Acod1	M0	3
3hr	0.000125028676806368	Acpp	M0	3
3hr	0.00130331811620283	Adgb	M0	3
3hr	0.427454739536672	Adgre1	M0	3
3hr	0.00233612158939833	Adgre4	M0	3
3hr	0.0024047408371522	Adgrg6	M0	3
3hr	0.115522195641646	Adgrl2	M0	3
3hr	0.321525724673977	Adora2a	M0	3
3hr	0.216868499066825	Adora2b	M0	3
3hr	0.28528083630179	Adrb2	M0	3
3hr	0.018532245124446	Ahr	M0	3
3hr	0.0638665812326274	Ahrr	M0	3
3hr	0.120305366724387	Ak4	M0	3
3hr	0.297445420523254	Alas1	M0	3
3hr	0.0661202766366062	Angpt1	M0	3
3hr	0.00198262907352264	Arg1	M0	3
3hr	0.0326429064089719	Arg2	M0	3
3hr	0.00452425344964247	Arhgap26	M0	3
3hr	0.222353564975944	Arhgef3	M0	3
3hr	0.976623228606622	Arid5a	M0	3
3hr	0.153947804622114	Armcx6	M0	3
3hr	0.0108252041072738	Arrdc4	M0	3
3hr	0.0610458797589	Asap3	M0	3
3hr	0.0820448226530881	Asns	M0	3
3hr	0.134744730682616	Atm	M0	3
3hr	0.0402694954559224	Atp2b4	M0	3
3hr	0.0261465425055789	B3gnt5	M0	3
3hr	0.658241722245373	B430306N03Rik	M0	3
3hr	0.134573519445238	Bambi	M0	3
3hr	0.248395723706238	Batf	M0	3
3hr	0.310214292610452	Batf2	M0	3
3hr	0.202589235604522	Bcl2a1a	M0	3
3hr	0.197221771105939	Bcl2a1d	M0	3
3hr	0.338766548289176	Bcl2l11	M0	3
3hr	0.442563471672345	Bcor	M0	3
3hr	0.00276234929942988	Bmp2	M0	3
3hr	0.0204548557201175	Bst1	M0	3
3hr	0.246151498207431	Btg2	M0	3
3hr	0.000659025289137172	C920009B18Rik	M0	3
3hr	0.000729252877934858	Cacna1d	M0	3
3hr	0.107227451809322	Cacnb3	M0	3
3hr	0.765143844241632	Calhm6	M0	3
3hr	0.0671670646767438	Card6	M0	3
3hr	0.0129006840831089	Carmil1	M0	3
3hr	0.675972997349197	Casp4	M0	3
3hr	0.218313980515133	Cav1	M0	3
3hr	0.000829692812577586	Ccl1	M0	3
3hr	0.704108775054944	Ccl12	M0	3
3hr	0.00697755512331337	Ccl17	M0	3
3hr	0.643073981367908	Ccl2	M0	3
3hr	0.0496635617267958	Ccl22	M0	3
3hr	0.536245208054716	Ccl3	M0	3
3hr	0.730742640418308	Ccl4	M0	3
3hr	0.896029882056907	Ccl5	M0	3
3hr	0.525503207713017	Ccl7	M0	3
3hr	0.0815229713000907	Ccl8	M0	3
3hr	0.540444249785653	Ccnd1	M0	3
3hr	0.154148725482072	Ccnd2	M0	3
3hr	0.0381412187041624	Ccne1	M0	3
3hr	0.348225444605362	Ccr1	M0	3
3hr	0.0596215584256392	Ccr3	M0	3
3hr	0.512212038813023	Ccrl2	M0	3
3hr	0.450910087584295	Cd14	M0	3
3hr	0.000401133354227606	Cd163	M0	3
3hr	0.0205399384489366	Cd200	M0	3
3hr	0.101699849369955	Cd300e	M0	3
3hr	0.675495992300237	Cd300lf	M0	3
3hr	0.0377741756712921	Cd34	M0	3
3hr	0.0018681304542268	Cd38	M0	3
3hr	0.514122959470106	Cd40	M0	3
3hr	0.00196572171368641	Cd55	M0	3
3hr	0.914971353527274	Cd69	M0	3
3hr	0.00377937965043633	Cd80	M0	3
3hr	0.177037146869388	Cd83	M0	3
3hr	0.267560108801108	Cd86	M0	3
3hr	0.793562779405691	Cdc42ep2	M0	3
3hr	0.364690107099992	Cdc42ep4	M0	3
3hr	0.000528434929829031	Cdk5r1	M0	3
3hr	0.000643571206254398	Cebpd	M0	3
3hr	0.561480710913599	Cemip2	M0	3
3hr	0.219361343143573	Ch25h	M0	3
3hr	0.000208215905979666	Chil3	M0	3
3hr	0.00502713323329046	Chst11	M0	3
3hr	0.00193852281313587	Ciita	M0	3
3hr	0.251052593398452	Cish	M0	3
3hr	0.823114594719569	Cited2	M0	3
3hr	0.0998947727566829	Clcf1	M0	3
3hr	0.635083746341723	Clec4e	M0	3
3hr	0.0883096372900358	Clec4n	M0	3
3hr	0.113862129097221	Clec5a	M0	3
3hr	0.0744253603989908	Clic5	M0	3
3hr	0.000331380800331671	Clmp	M0	3
3hr	1.50065834284717	Cmpk2	M0	3
3hr	0.104932030303525	Cnn3	M0	3
3hr	0.00830277647575612	Col18a1	M0	3
3hr	0.00613762728421904	Col27a1	M0	3
3hr	0.00646668973145749	Cp	M0	3
3hr	0.217821887117006	Csf1	M0	3
3hr	0.00349986510198462	Csf3	M0	3
3hr	0.383559085731218	Csrnp1	M0	3
3hr	0.0620410790811318	Cst7	M0	3
3hr	0.0866045877922212	Ctla2a	M0	3
3hr	0.427319017197678	Ctla2b	M0	3
3hr	0.206606402798345	Cx3cl1	M0	3
3hr	0.0015665711560862	Cx3cr1	M0	3
3hr	0.0624986430674471	Cxcl1	M0	3
3hr	0.87554606154833	Cxcl10	M0	3
3hr	0.206674206929635	Cxcl11	M0	3
3hr	0.0016438880348698	Cxcl14	M0	3
3hr	0.605155573168535	Cxcl2	M0	3
3hr	0.116433612984924	Cxcl3	M0	3
3hr	0.110754493435369	Cxcl9	M0	3
3hr	0.0230073639306849	D16Ertd472e	M0	3
3hr	0.00589439778773805	Ddit4	M0	3
3hr	0.00574897742023766	Dio2	M0	3
3hr	0.0186103707188599	Dmwd	M0	3
3hr	0.173570058120471	Dmxl2	M0	3
3hr	0.0183768010408865	Dnase1l3	M0	3
3hr	0.0297233259374771	Dnmt3aos	M0	3
3hr	0.169054911464327	Dusp1	M0	3
