TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
mouse chr7 A3-B1|7 16.72 cM	mouse chr7 A3-B1|7 16.72 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	22695	Zfp36
mouse chr2 A3|2 18.91 cM	mouse chr2 A3|2 18.91 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18128	Notch1
mouse chr8 A1.1|8 5.62 cM	mouse chr8 A1.1|8 5.62 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12827	Col4a2
mouse chr13 B1|13 30.09 cM	mouse chr13 B1|13 30.09 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	21810	Tgfbi
mouse chr11 A1|11 7.02 cM	mouse chr11 A1|11 7.02 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	22778	Ikzf1
mouse chr3 D|3 28.96 cM	mouse chr3 D|3 28.96 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	140795	P2ry14
mouse chrX A1.1|X 3.21 cM	mouse chrX A1.1|X 3.21 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12728	Clcn5
mouse chr1 H2.2|1 71.35 cM	mouse chr1 H2.2|1 71.35 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20339	Sele
mouse chr7 E3|7 58.0 cM	mouse chr7 E3|7 58.0 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13690	Eif4g2
mouse chr2 H1|2 78.35 cM	mouse chr2 H1|2 78.35 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20779	Src
mouse chr4 D2.2|4 63.43 cM	mouse chr4 D2.2|4 63.43 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14077	Fabp3
mouse chr10 C2|10 45.47 cM	mouse chr10 C2|10 45.47 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11783	Apaf1
mouse chr12 C3|12 33.78 cM	mouse chr12 C3|12 33.78 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17187	Max
mouse chr2 A1|2 8.97 cM	mouse chr2 A1|2 8.97 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16169	Il15ra
mouse chr11 B5|11 47.56 cM	mouse chr11 B5|11 47.56 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	216991	Adap2
mouse chr18 B3|18 21.09 cM	mouse chr18 B3|18 21.09 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14815	Nr3c1
mouse chr7 C|7 37.27 cM	mouse chr7 C|7 37.27 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16001	Igf1r
mouse chr16 B5|16 29.53 cM	mouse chr16 B5|16 29.53 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17470	Cd200
mouse chr11 D|11 62.45 cM	mouse chr11 D|11 62.45 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12985	Csf3
mouse chr18 C|18 24.41 cM	mouse chr18 C|18 24.41 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	28105	Trim36
mouse chr19 A|19 5.32 cM	mouse chr19 A|19 5.32 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13728	Mark2
mouse chr4 E2|4 81.24 cM	mouse chr4 E2|4 81.24 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13806	Eno1
mouse chr1 C1.3|1 29.19 cM	mouse chr1 C1.3|1 29.19 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12370	Casp8
mouse chr17 B1|17 18.87 cM	mouse chr17 B1|17 18.87 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15039	H2-T22
mouse chr2 C2|2 42.38 cM	mouse chr2 C2|2 42.38 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13427	Dync1i2
mouse chr11 B1.1|11 25.94 cM	mouse chr11 B1.1|11 25.94 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16160	Il12b
mouse chr5 G3|5 87.01 cM	mouse chr5 G3|5 87.01 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14254	Flt1
mouse chr2 E1|2 50.19 cM	mouse chr2 E1|2 50.19 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19271	Ptprj
mouse chr10 B4|10 28.64 cM	mouse chr10 B4|10 28.64 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14609	Gja1
mouse chr2 A1|2 3.15 cM	mouse chr2 A1|2 3.15 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	71648	Optn
mouse chr11 B1.2|11 29.27 cM	mouse chr11 B1.2|11 29.27 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17308	Mgat1
mouse chr15 B3.1|15 16.69 cM	mouse chr15 B3.1|15 16.69 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11600	Angpt1
mouse chr7 F3|7 69.35 cM	mouse chr7 F3|7 69.35 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20737	Spn
mouse chr11 C|11 49.91 cM	mouse chr11 C|11 49.91 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20307	Ccl8
mouse chr18 A1|18 2.73 cM	mouse chr18 A1|18 2.73 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	26410	Map3k8
mouse chr6|6 A3.2-A3.3	mouse chr6|6 A3.2-A3.3	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	627049	Zfp800
mouse chr7 F5|7 88.92 cM	mouse chr7 F5|7 88.92 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12443	Ccnd1
mouse chr1 H3|1	mouse chr1 H3|1	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	100040462	Mndal
mouse chr8 35.59 cM|8 C1	mouse chr8 35.59 cM|8 C1	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15368	Hmox1
mouse chr2 E1|2 50.52 cM	mouse chr2 E1|2 50.52 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	22259	Nr1h3
mouse chr1 H3|1 80.83 cM	mouse chr1 H3|1 80.83 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	226695	Ifi205
mouse chr2 A3|2 16.36 cM	mouse chr2 A3|2 16.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16181	Il1rn
mouse chr12 C3|12 31.99 cM	mouse chr12 C3|12 31.99 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15251	Hif1a
mouse chr12 D2|12 39.7 cM	mouse chr12 D2|12 39.7 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14281	Fos
mouse chr17 B1|17 18.67 cM	mouse chr17 B1|17 18.67 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15018	H2-Q7
mouse chr17 A3.3|17 13.28 cM	mouse chr17 A3.3|17 13.28 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19252	Dusp1
mouse chr6 B1|6 17.72 cM	mouse chr6 B1|6 17.72 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	78781	Zc3hav1
mouse chr4 D2.2|4 57.86 cM	mouse chr4 D2.2|4 57.86 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18991	Pou3f1
mouse chr9 C|9 34.55 cM	mouse chr9 C|9 34.55 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	26395	Map2k1
mouse chr1 H3|1 79.59 cM	mouse chr1 H3|1 79.59 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	140559	Igsf8
mouse chr5 G2|5 78.81 cM	mouse chr5 G2|5 78.81 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17135	Mafk
mouse chr8 C3|8 41.41 cM	mouse chr8 C3|8 41.41 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16477	Junb
mouse chr19 A|19 7.41 cM	mouse chr19 A|19 7.41 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	108673	Ccdc86
mouse chr11 B1.3|11 32.0 cM	mouse chr11 B1.3|11 32.0 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16362	Irf1
mouse chr3 F2.2|3 42.42 cM	mouse chr3 F2.2|3 42.42 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18129	Notch2
mouse chr1 H6|1 97.01 cM	mouse chr1 H6|1 97.01 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	22782	Slc30a1
mouse chr10 B3|10	mouse chr10 B3|10	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	100038725	Cep85l
mouse chr14 D3|14 39.37 cM	mouse chr14 D3|14 39.37 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15558	Htr2a
mouse chr11 C|11 49.9 cM	mouse chr11 C|11 49.9 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20293	Ccl12
mouse chr10 B4|10 32.37 cM	mouse chr10 B4|10 32.37 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15275	Hk1
mouse chr9 E3.1|9 47.24 cM	mouse chr9 E3.1|9 47.24 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12044	Bcl2a1a
mouse chr3 G3|3 62.55 cM	mouse chr3 G3|3 62.55 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	229841	Cenpe
mouse chr7 F1|7 59.46 cM	mouse chr7 F1|7 59.46 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18576	Pde3b
mouse chr18 E1|18 35.1 cM	mouse chr18 E1|18 35.1 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11555	Adrb2
mouse chr8 B2|8 29.85 cM	mouse chr8 B2|8 29.85 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	60406	Sap30
mouse chr11 D|11 61.05 cM	mouse chr11 D|11 61.05 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	246198	Mllt6
mouse chr4 A5|4 14.3 cM	mouse chr4 A5|4 14.3 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	100019	Mdn1
mouse chr7 A3|7 14.02 cM	mouse chr7 A3|7 14.02 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	26362	Axl
mouse chr6 C1|6 30.68 cM	mouse chr6 C1|6 30.68 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14701	Gng12
mouse chr5 C3.1|5 33.53 cM	mouse chr5 C3.1|5 33.53 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	21897	Tlr1
mouse chr1 C5|1 43.6 cM	mouse chr1 C5|1 43.6 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20684	Sp100
mouse chr11 D|11 63.77 cM	mouse chr11 D|11 63.77 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20850	Stat5a
mouse chr11 C|11 51.04 cM	mouse chr11 C|11 51.04 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20302	Ccl3
mouse chr6 E3|6 52.82 cM	mouse chr6 E3|6 52.82 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	108960	Irak2
mouse chr8 B3.3|8 34.21 cM	mouse chr8 B3.3|8 34.21 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16161	Il12rb1
mouse chr2 F1|2 63.32 cM	mouse chr2 F1|2 63.32 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	51902	Rnf24
mouse chr10 D2|10 66.32 cM	mouse chr10 D2|10 66.32 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17246	Mdm2
mouse chr1 E4|1 57.95 cM	mouse chr1 E4|1 57.95 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	381290	Atp2b4
mouse chr16 C4|16 57.51 cM	mouse chr16 C4|16 57.51 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17858	Mx2
mouse chr11 B5|11 47.43 cM	mouse chr11 B5|11 47.43 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	54394	Crlf3
mouse chr5 F|5 53.36 cM	mouse chr5 F|5 53.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	269682	Golga3
mouse chr16 B3|16 25.72 cM	mouse chr16 B3|16 25.72 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12524	Cd86
mouse chr3 F1|3 39.9 cM	mouse chr3 F1|3 39.9 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20201	S100a8
mouse chr1|1 G2-G3	mouse chr1|1 G2-G3	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19731	Rgl1
mouse chr1 A4|1 6.5 cM	mouse chr1 A4|1 6.5 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14859	Gsta3
mouse chr14 E2.3|14 56.16 cM	mouse chr14 E2.3|14 56.16 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	24064	Spry2
mouse chr9 A3|9 7.68 cM	mouse chr9 A3|9 7.68 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14739	S1pr2
mouse chr2 F3|2 67.73 cM	mouse chr2 F3|2 67.73 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16449	Jag1
mouse chr10 A3|10 8.08 cM	mouse chr10 A3|10 8.08 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	21929	Tnfaip3
mouse chr16|16 B3-B4	mouse chr16|16 B3-B4	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12856	Cox17
mouse chr6 B2.3|6 24.32 cM	mouse chr6 B2.3|6 24.32 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13063	Cycs
mouse chr7 A3|7 13.78 cM	mouse chr7 A3|7 13.78 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16890	Lipe
mouse chr10 B1|10 19.49 cM	mouse chr10 B1|10 19.49 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17118	Marcks
mouse chr7 A3|7 9.93 cM	mouse chr7 A3|7 9.93 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19698	Relb
mouse chr17 C|17 27.86 cM	mouse chr17 C|17 27.86 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18519	Kat2b
mouse chr4 E2|4 88.55 cM	mouse chr4 E2|4 88.55 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11603	Agrn
mouse chr16 C4|16 53.6 cM	mouse chr16 C4|16 53.6 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	54720	Rcan1
mouse chrX|X F5 and Y E	mouse chrX|X F5 and Y E	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	654820	G530011O06Rik
mouse chr14 D1|14 31.77 cM	mouse chr14 D1|14 31.77 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	219140	Spata13
mouse chr7 F3|7 69.44 cM	mouse chr7 F3|7 69.44 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16408	Itgal
mouse chr17 B1|17 18.66 cM	mouse chr17 B1|17 18.66 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	110557	H2-Q6
mouse chr11 A3.2|11 14.36 cM	mouse chr11 A3.2|11 14.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19696	Rel
mouse chrX D|X 43.9 cM	mouse chrX D|X 43.9 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16186	Il2rg
mouse chr6 B3|6 25.7 cM	mouse chr6 B3|6 25.7 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	52440	Tax1bp1
mouse chr15 A1|15 1.99 cM	mouse chr15 A1|15 1.99 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19219	Ptger4
mouse chr13 C1|13 40.95 cM	mouse chr13 C1|13 40.95 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	93692	Glrx
mouse chr6 F2|6 58.3 cM	mouse chr6 F2|6 58.3 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	56620	Clec4n
mouse chr19 A|19 10.86 cM	mouse chr19 A|19 10.86 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	107272	Psat1
mouse chr18 B3|18 20.2 cM	mouse chr18 B3|18 20.2 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	56736	Rnf14
mouse chr4 D2.1|4 54.31 cM	mouse chr4 D2.1|4 54.31 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	230674	Kdm4a
mouse chr10 B4|10 32.25 cM	mouse chr10 B4|10 32.25 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	67895	Ppa1
mouse chr8 A3|8 20.69 cM	mouse chr8 A3|8 20.69 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14782	Gsr
mouse chr9 A3|9 8.38 cM	mouse chr9 A3|9 8.38 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11433	Acp5
mouse chr17 B1|17 18.93 cM	mouse chr17 B1|17 18.93 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15024	H2-T10
mouse chr3 F2.1|3 41.72 cM	mouse chr3 F2.1|3 41.72 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14129	Fcgr1
mouse chr5 G2|5 82.5 cM	mouse chr5 G2|5 82.5 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	76800	Usp42
mouse chr11 B5|11 46.05 cM	mouse chr11 B5|11 46.05 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12874	Cpd
mouse chr17 A3.3|17 14.5 cM	mouse chr17 A3.3|17 14.5 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15361	Hmga1
mouse chr13 A5|13 21.66 cM	mouse chr13 A5|13 21.66 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16468	Jarid2
mouse chr17 D|17 29.72 cM	mouse chr17 D|17 29.72 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12266	C3
mouse chr1 H3|1 79.86 cM	mouse chr1 H3|1 79.86 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	93842	Igsf9
mouse chr2 B|2 19.57 cM	mouse chr2 B|2 19.57 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	171171	Ntng2
mouse chr8 E1|8 70.8 cM	mouse chr8 E1|8 70.8 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20539	Slc7a5
mouse chr1 H2.3|1 75.95 cM	mouse chr1 H2.3|1 75.95 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18514	Pbx1
mouse chr4 B3|4 33.19 cM	mouse chr4 B3|4 33.19 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	50780	Rgs3
mouse chr1 G1|1 63.51 cM	mouse chr1 G1|1 63.51 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18783	Pla2g4a
mouse chr1 G1|1	mouse chr1 G1|1	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	102639566	Ptgs2os2
mouse chr5 G2|5 76.09 cM	mouse chr5 G2|5 76.09 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	26433	Plod3
mouse chr4 D1|4 53.28 cM	mouse chr4 D1|4 53.28 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18477	Prdx1
mouse chr11 D|11 63.52 cM	mouse chr11 D|11 63.52 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	80861	Dhx58
mouse chr9 F2|9 60.92 cM	mouse chr9 F2|9 60.92 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	54199	Ccrl2
mouse chr11 B5|11 47.59 cM	mouse chr11 B5|11 47.59 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	71956	Rnf135
mouse chr17 A3.2|17 10.63 cM	mouse chr17 A3.2|17 10.63 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14293	Fpr1
mouse chr13 A3.2|13 13.78 cM	mouse chr13 A3.2|13 13.78 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20708	Serpinb6b
mouse chrX F5|X 79.19 cM	mouse chrX F5|X 79.19 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17318	Mid1
mouse chr17 C-D|17 28.98 cM	mouse chr17 C-D|17 28.98 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	52614	Adgre4
mouse chr5 B3|5 24.98 cM	mouse chr5 B3|5 24.98 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	66988	Lap3
mouse chr8 C5|8 46.79 cM	mouse chr8 C5|8 46.79 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20312	Cx3cl1
mouse chr2 E1|2 50.54 cM	mouse chr2 E1|2 50.54 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11432	Acp2
mouse chr16 C3.3|16 52.98 cM	mouse chr16 C3.3|16 52.98 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	15975	Ifnar1
mouse chr16 B1|16 15.26 cM	mouse chr16 B1|16 15.26 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12053	Bcl6
mouse chr9 A3|9 7.87 cM	mouse chr9 A3|9 7.87 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16835	Ldlr
mouse chr12 A3|12 15.78 cM	mouse chr12 A3|12 15.78 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	11622	Ahr
mouse chr12 A1.1|12 3.94 cM	mouse chr12 A1.1|12 3.94 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	20969	Sdc1
mouse chr6 F2|6 58.33 cM	mouse chr6 F2|6 58.33 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17474	Clec4d
mouse chr1 B|1 12.91 cM	mouse chr1 B|1 12.91 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13518	Dst
mouse chr17 A3.3|17 15.12 cM	mouse chr17 A3.3|17 15.12 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12575	Cdkn1a
mouse chr5 B3|5 23.84 cM	mouse chr5 B3|5 23.84 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12182	Bst1
mouse chr7 B3|7 29.31 cM	mouse chr7 B3|7 29.31 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	14936	Gys1
mouse chr5 G2|5 82.36 cM	mouse chr5 G2|5 82.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	19159	Cyth3
mouse chr15 B1|15 9.36 cM	mouse chr15 B1|15 9.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	17909	Myo10
mouse chr4 D2.2|4 57.36 cM	mouse chr4 D2.2|4 57.36 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16918	Mycl
mouse chr4 D2.2|4 59.77 cM	mouse chr4 D2.2|4 59.77 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	12986	Csf3r
mouse chrX A3.3|X 20.49 cM	mouse chrX A3.3|X 20.49 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16164	Il13ra1
mouse chr8 A1.1|8 5.35 cM	mouse chr8 A1.1|8 5.35 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	384783	Irs2
mouse chr2|2 C1.2	mouse chr2|2 C1.2	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	56878	Rbms1
mouse chr7 A1|7 1.92 cM	mouse chr7 A1|7 1.92 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	50918	Myadm
mouse chr9 A5.1|9 24.24 cM	mouse chr9 A5.1|9 24.24 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	102644	Oaf
mouse chr9 F3|9 70.32 cM	mouse chr9 F3|9 70.32 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	104099	Itga9
mouse chr2 C1.1|2 28.68 cM	mouse chr2 C1.1|2 28.68 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16574	Kif5c
mouse chr7 F5|7 87.59 cM	mouse chr7 F5|7 87.59 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	18218	Dusp8
mouse chr5 F|5 52.82 cM	mouse chr5 F|5 52.82 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13486	Dr1
mouse chr11 A3.1|11 13.81 cM	mouse chr11 A3.1|11 13.81 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	67245	Peli1
mouse chr15 F3|15 58.9 cM	mouse chr15 F3|15 58.9 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	16402	Itga5
mouse chr10 D3|10 77.14 cM	mouse chr10 D3|10 77.14 cM	0.0605634385473605	-2.80406389228119	1	1	0.000683060109289617	1464	24173	13139	Dgka
